,task_id,hash,native_id,process,tag,name,hostname,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,env,CPU_energy_consumption,DRAM_energy_consumption,energy_consumption,avg_power,cpu_model
1536,1598,bf/3ccbfb,nf-bf3ccbfb4ee2c5f4f36b30ebcdb10e45-a5af6,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440216,1760507442000,1760507443000,1000,759.0,-,101.0,0.0,2.9,3.9,3040870.4,4089446.4,15.0,1.7,2977,727,0.004,1.6,1,1,PYTHONNOUSERSITE=1,111.029257,14.982816,126.012073,126.012073,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1537,1600,1c/895b9b,nf-1c895b9be181f6928dc8591bc649ccff-54765,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440278,1760507442000,1760507443000,1000,365.0,-,96.2,0.0,2.8,3.9,2936012.8,4089446.4,4.0,0.453,1678,346,0.0,0.624,3,0,PYTHONNOUSERSITE=1,107.966704,14.501722,122.468426,122.468426,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1538,1597,75/2b839f,nf-752b839fe7ce9643aad74cf00335c237-29339,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440551,1760507441000,1760507442000,1000,363.0,-,93.6,0.0,2.9,3.9,3145728.0,4089446.4,4.0,0.45289999999999997,1678,346,0.0,0.628,3,2,PYTHONNOUSERSITE=1,112.516008,15.509763,128.025771,128.025771,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1539,1602,48/1dda2c,nf-481dda2c1c239c198183e63a201beecf-ab56d,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440605,1760507441000,1760507442000,1000,774.0,-,103.9,0.0,5.8,7.8,6081740.8,8283750.4,15.4,1.8,2979,729,0.004,1.7,16,1,PYTHONNOUSERSITE=1,98.749808,13.788160999999999,112.537969,112.537969,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1540,1604,5d/3fd155,nf-5d3fd1555b8d1ee157aa8c4cd3a20f4b-8f253,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440753,1760507442000,1760507442000,0,363.0,-,105.9,0.0,6.0,7.8,6291456.0,8283750.4,4.0,0.453,1679,346,0.0,0.624,16,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1541,1606,74/c33b58,nf-74c33b584729b348fc461f7cc5a21ca5-5a7b1,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440993,1760507442000,1760507442000,0,294.0,-,93.1,0.0,2.9,3.9,3040870.4,4089446.4,4.4,0.9575,1488,235,0.0,1.1,3,3,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1542,1291,7f/6f5500,nf-7f6f55006b8277a54e2568697d4e7daa-44254,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0110_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0110_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507377449,1760507436000,1760507439000,3000,2400,-,102.0,0.1,228.4,333.5,239809331.2,350119526.4,116.4,20.3,9764,2139,0.0,18.6,160,75,PYTHONNOUSERSITE=1,324.482324,42.581047,367.063371,122.35445700000001,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1543,1364,c0/a4170c,nf-c0a4170ccbe87852298acd82b12264e5-23da7,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0106_Y0103,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0106_Y0103),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507395666,1760507443000,1760507444000,1000,462.0,-,96.8,0.0,2.8,3.9,2936012.8,4089446.4,4.0,0.4769,1678,352,0.0,0.668,4,3,PYTHONNOUSERSITE=1,109.211573,14.71782,123.929393,123.929393,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1544,1442,f2/7e53fa,nf-f27e53fa65f56279c2d3efb2ee287399-bb6fe,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0103_Y0103,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0103_Y0103),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507415356,1760507445000,1760507446000,1000,970.0,-,97.7,0.0,5.9,7.8,6186598.4,8283750.4,14.6,1.6,2948,729,0.004,1.5,19,4,PYTHONNOUSERSITE=1,138.079785,17.893044,155.972829,155.972829,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1545,1450,76/0c1538,nf-760c1538b9cae238d376e554752ba293-ab264,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0103_Y0103,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0103_Y0103),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507414902,1760507444000,1760507445000,1000,390.0,-,93.4,0.0,2.9,3.9,3040870.4,4089446.4,4.0,0.45289999999999997,1678,346,0.0,0.628,2,0,PYTHONNOUSERSITE=1,141.297246,18.68335,159.980596,159.980596,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1546,1453,76/a69379,nf-76a69379e66d2533ab62191ecaa47576-a8a41,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0103_Y0103,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0103_Y0103),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507415454,1760507445000,1760507445000,0,286.0,-,95.5,0.0,2.8,3.9,2936012.8,4089446.4,4.2,0.8616,1465,228,0.0,1.0,2,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1547,1496,32/070707,nf-32070707b64360b65e25dd51bd8a0a39-a5987,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0103_Y0103,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0103_Y0103),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507422985,1760507442000,1760507442000,0,280.0,-,102.1,0.0,2.8,3.9,2936012.8,4089446.4,4.0,0.8292999999999999,1469,231,0.0,1.016,1,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1548,1592,51/e02340,nf-51e0234044f3224df0148cfb21e9bd5b-3acf7,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507439914,1760507443000,1760507444000,1000,861.0,-,97.0,0.0,2.7,3.9,2831155.2,4089446.4,15.2,1.8,2979,731,0.004,1.6,3,3,PYTHONNOUSERSITE=1,109.211573,14.71782,123.929393,123.929393,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1549,1601,76/de6a42,nf-76de6a42413838863ab76016027c6cea-6dc39,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507440854,1760507442000,1760507445000,3000,3000,-,101.8,0.1,191.9,296.8,201641164.8,311636787.2,131.3,26.8,10140,2343,0.0,25.1,160,41,PYTHONNOUSERSITE=1,326.098592,43.990897,370.089489,123.363163,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1550,1613,77/116df7,nf-77116df781dd86cd537fadbd9af52336-b67a4,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442066,1760507443000,1760507443000,0,283.0,-,100.0,0.0,5.7,7.8,5976883.2,8283750.4,4.5,0.9853,1477,237,0.0,1.2,16,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1551,1614,bf/f0aa66,nf-bff0aa660527dd45ef5341f2c5ab42a6-aa0fb,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442163,1760507443000,1760507444000,1000,368.0,-,97.1,0.0,5.8,7.8,6081740.8,8283750.4,4.0,0.461,1679,348,0.0,0.64,16,3,PYTHONNOUSERSITE=1,107.02945,14.401553,121.431003,121.431003,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1552,1609,2d/0a3e64,nf-2d0a3e64272cab24b29b95db036e77a3-dece6,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442511,1760507443000,1760507443000,0,292.0,-,106.1,0.0,5.8,7.8,6186598.4,8283750.4,4.2,0.9362999999999999,1488,237,0.0,1.1,16,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1553,1611,f1/acdf81,nf-f1acdf811c7e2c175bba8e729851226a-df796,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442611,1760507444000,1760507447000,3000,3000,-,101.6,0.1,195.7,300.8,205520896.0,315831091.2,146.9,29.2,10143,2373,0.0,27.4,160,39,PYTHONNOUSERSITE=1,352.716138,46.619161,399.335299,133.11176633333335,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1554,1616,a7/b8e80b,nf-a7b8e80bd1ed97473683123b5900187c-c0aa0,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442192,1760507443000,1760507443000,0,303.0,-,91.1,0.0,2.8,3.9,2936012.8,4089446.4,4.6,0.9826,1478,233,0.0,1.1,3,0,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1555,1610,1f/885d92,nf-1f885d920df93162951862f302a5333f-ffcf7,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507442987,1760507444000,1760507445000,1000,435.0,-,98.1,0.0,2.9,3.9,3040870.4,4089446.4,4.0,0.45289999999999997,1678,346,0.0,0.624,3,3,PYTHONNOUSERSITE=1,141.297246,18.68335,159.980596,159.980596,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1556,1612,de/5a7923,nf-de5a79232f51b7bdbd14616fd0ffa866-e7ade,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507443796,1760507444000,1760507445000,1000,835.0,-,101.5,0.0,5.9,7.8,6186598.4,8283750.4,15.5,1.8,2964,733,0.004,1.7,16,1,PYTHONNOUSERSITE=1,108.039885,14.606527999999999,122.646413,122.646413,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1557,1617,ff/26a335,nf-ff26a3355678e0bbba0f9f065fefeba1-5520e,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507443857,1760507444000,1760507445000,1000,403.0,-,101.8,0.0,5.9,7.8,6186598.4,8283750.4,4.0,0.461,1679,348,0.0,0.636,16,2,PYTHONNOUSERSITE=1,108.039885,14.606527999999999,122.646413,122.646413,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1558,1618,b0/a54a9a,nf-b0a54a9a4fd7cf825be8122854ba9860-ceec6,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507443998,1760507445000,1760507446000,1000,765.0,-,99.5,0.0,3.0,3.9,3145728.0,4089446.4,15.6,1.8,2966,730,0.004,1.7,3,3,PYTHONNOUSERSITE=1,109.25747199999999,14.859024,124.116496,124.116496,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1559,1620,4c/9408fb,nf-4c9408fbaef63adeb47d2d9e54c5e933-9ef6d,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507444255,1760507445000,1760507446000,1000,379.0,-,103.7,0.0,5.9,7.8,6186598.4,8283750.4,4.0,0.453,1679,346,0.0,0.624,15,2,PYTHONNOUSERSITE=1,138.079785,17.893044,155.972829,155.972829,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1560,1621,fd/cd751c,nf-fdcd751c2c879d30bc34b1c7ada9f8ca-8893d,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507444204,1760507445000,1760507448000,3000,2900,-,100.4,0.1,196.5,301.5,206359756.8,316669952.0,136.6,27.8,10141,2375,8.0,26.1,185,78,PYTHONNOUSERSITE=1,337.477286,44.378721,381.856007,127.28533566666665,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1561,1624,99/2a7c30,nf-992a7c307e70e1113f0edea24423dc21-bcb88,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507444584,1760507445000,1760507446000,1000,364.0,-,102.2,0.0,2.8,3.9,2936012.8,4089446.4,4.0,0.45289999999999997,1679,346,0.0,0.624,1,2,PYTHONNOUSERSITE=1,138.079785,17.893044,155.972829,155.972829,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1562,1622,53/d4b4ce,nf-53d4b4ce321926d9de71c8648f807e15-d0f2b,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507444525,1760507445000,1760507446000,1000,823.0,-,99.6,0.0,3.0,3.9,3145728.0,4089446.4,15.5,1.8,2975,735,0.004,1.7,3,3,PYTHONNOUSERSITE=1,109.25747199999999,14.859024,124.116496,124.116496,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1563,1632,2c/b8c319,nf-2cb8c3197fb75eee6882f7bd5d525bd7-cfc79,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445176,1760507446000,1760507447000,1000,745.0,-,100.9,0.0,2.9,3.9,3040870.4,4089446.4,15.2,1.8,2969,730,0.004,1.6,1,0,PYTHONNOUSERSITE=1,106.596468,14.119589,120.716057,120.716057,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1564,1633,85/658cc7,nf-85658cc7ce39a4e0d4403522eb026ea0-7edbe,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445240,1760507447000,1760507447000,0,283.0,-,102.9,0.0,6.1,7.8,6396313.6,8283750.4,4.2,0.9445,1482,236,0.0,1.1,16,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1565,1634,c4/2d43a6,nf-c42d43a6e1386b5d6bea82993ffa1b24-009d4,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445307,1760507446000,1760507446000,0,361.0,-,97.7,0.0,2.8,3.9,2936012.8,4089446.4,4.0,0.45289999999999997,1678,346,0.0,0.632,3,3,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1566,1635,0a/8a42cf,nf-0a8a42cf68ea96ffe2b1b40a556c061d-1b06d,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445384,1760507446000,1760507447000,1000,779.0,-,101.1,0.0,2.8,3.9,3040870.4,4089446.4,15.3,1.8,2965,730,0.004,1.7,1,1,PYTHONNOUSERSITE=1,106.596468,14.119589,120.716057,120.716057,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1567,1636,12/42cd09,nf-1242cd09f7ad4d3f13793c5131aa8b8a-8f53b,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445465,1760507446000,1760507447000,1000,276.0,-,102.8,0.0,2.8,3.9,2936012.8,4089446.4,4.2,0.9439,1482,236,0.0,1.1,1,1,PYTHONNOUSERSITE=1,106.596468,14.119589,120.716057,120.716057,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1568,1637,cc/811488,nf-cc8114883330009586dcfdbfe1b21cda-9375e,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445525,1760507446000,1760507446000,0,356.0,-,102.7,0.0,3.0,3.9,3145728.0,4089446.4,4.0,0.45289999999999997,1678,346,0.0,0.628,5,6,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1569,1639,d4/83f63d,nf-d483f63ddef85726484bb1bf3cffe4c2-b2af4,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445713,1760507448000,1760507448000,0,282.0,-,103.2,0.0,5.9,7.8,6186598.4,8283750.4,4.2,0.9278,1482,235,0.0,1.1,16,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1570,1638,23/1d5821,nf-231d582168e02e367cae6adffc9df16a-4a035,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445602,1760507446000,1760507447000,1000,760.0,-,98.2,0.0,2.9,3.9,3040870.4,4089446.4,15.3,1.8,2967,727,0.004,1.6,3,3,PYTHONNOUSERSITE=1,116.450874,15.024156,131.47503,131.47503,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1571,1640,72/833144,nf-7283314457cc9c9b4e0838a9b3d65089-69b45,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507445774,1760507448000,1760507448000,0,353.0,-,102.1,0.0,5.9,7.8,6186598.4,8283750.4,4.0,0.453,1679,346,0.0,0.628,16,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1572,1643,5f/c9478d,nf-5fc9478d3ac352724c58368ae46fbe41-79a57,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507446015,1760507447000,1760507447000,0,309.0,-,94.6,0.0,2.8,3.9,2936012.8,4089446.4,4.7,0.9977999999999999,1481,234,0.0,1.2,3,0,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
1573,1619,4e/2498d9,nf-4e2498d9126cc02075e752bd472f7c6d-8d334,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID,X0111_Y0102,NFCORE_RANGELAND:RANGELAND:HIGHER_LEVEL:FORCE_PYRAMID (X0111_Y0102),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,2,4000,-,12884901888.0,1,1760507444304,1760507450000,1760507450000,0,273.0,-,106.2,0.0,5.8,7.8,6081740.8,8283750.4,4.4,0.9446,1474,234,0.0,1.1,16,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
